1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,5634WKNFRV1354H,110070943746,KNIFE RIVER LITTLE FALLS SOUTH READY MIX,13504 HAVEN ROAD,LITTLE FALLS,MORRISON,MN,56345,,,45.956920,-94.363230,NAD83,KNIFE RIVER CORP,006962096,KNIFE RIVER CORP,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221758079,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.770
2023,55616LSNPCINDUS,110008799906,LOUISIANA-PACIFIC TWO HARBORS SIDING,711 25TH AVE INDUSTRIAL PARK N HWY 2,TWO HARBORS,LAKE,MN,55616,,,47.045711,-91.673066,NAD83,LOUISIANA PACIFIC CORP,061500534,LOUISIANA PACIFIC CORP,NA,,NA,NO,321,Wood Products,,,,,,,321219,,,,,,1323221980218,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,381.000,10582.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10963.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10963.000,0.000,0.000,10963.000,0.000,0.000,0.000,0.000,0.000,0.000,33970.000,0.000,44933.000,,PRODUCTION,0.780
2023,5603WBFFLL1125B,110033219050,GREEN PLAINS FAIRMONT LLC,1125 BIXBY RD,FAIRMONT,MARTIN,MN,56031,,,43.664021,-94.492559,NAD83,GREEN PLAINS RENEWABLE ENERGY INC,186380718,GREEN PLAINS RENEWABLE ENERGY INC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323222198982,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55428VTCFN9101S,110000497454,AVTEC FINISHING SYSTEMS INC,9101 SCIENCE CENTER DR,NEW HOPE,HENNEPIN,MN,55428,,,45.050670,-93.395060,NAD83,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1323221848676,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,82573.000,0.000,82828.000,,ACTIVITY,0.860
2023,55113STPLW1900N,110000823119,SAINT PAUL REGIONAL WATER SERVICES,1900 RICE ST,SAINT PAUL,RAMSEY,MN,55113,,,44.995272,-93.102822,NAD83,NA,,NA,NA,,NA,NO,999,Other,,,,,,,221310,,,,,,1323221865569,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55396HRTLNHWY19,110038158524,HEARTLAND CORN PRODUCTS,53331 STATE HIGHWAY 19 EAST,WINTHROP,SIBLEY,MN,55396,,,44.541944,-94.341667,NAD83,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323222015202,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55308NRTHR13999,110000424700,XCEL ENERGY SHERBURNE COUNTY GENERATING PLANT,13999 INDUSTRIAL BLVD,BECKER,SHERBURNE,MN,55308,,,45.378900,-93.897600,NAD83,XCEL ENERGY,848381245,XCEL ENERGY,,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221909789,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,,PRODUCTION,0.690
2023,5605WTBLKC52182,110003765462,TBEI - TRUCK BODIES & EQUIPMENT INTERNATIONAL (LAKE CRYSTAL),52182 EMBER RD,LAKE CRYSTAL,BLUE EARTH,MN,56055,,,44.129780,-94.184397,NAD83,FEDERAL SIGNAL CORP,045256666,FEDERAL SIGNAL CORP,NA,,NA,NO,336,Transportation Equipment,,,,,,,336211,,,,,,1323221706536,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.110,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,308.000,0.000,0.000,0.000,308.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,308.110,0.140,0.000,0.000,0.030,0.069,0.041,0.000,0.000,0.000,308.000,0.000,0.000,308.140,,PRODUCTION,0.850
2023,56001HBBRD20153,110000426691,HUBBARD FEEDS INC,2015 3RD AVE,MANKATO,BLUE EARTH,MN,56001,,,44.186749,-93.995481,NAD83,ALLTECH INC,037853744,ALLTECH INC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221676000,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55965PRCRN701IN,110000426548,POET BIOREFNING - PRESTON LLC,701 IND US TRIAL DR N,PRESTON,FILLMORE,MN,55965,,,43.686100,-92.091700,NAD83,POET HOLDING CO LLC,117405681,POET HOLDING CO LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323222051094,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,56241GRNTF1545H,110020653808,GRANITE FALLS ENERGY LLC,15045 HWY 23 SE,GRANITE FALLS,CHIPPEWA,MN,56241,,,44.799900,-95.486900,NAD83,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323221872233,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,99.990,2787.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2887.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2887.720,0.000,0.000,2887.720,0.000,0.000,0.000,0.000,0.000,0.000,21.920,0.000,2909.640,,ACTIVITY,0.990
2023,5537WNCHRB1345J,110003852037,OLDCASTLE APG - SHAKOPEE,13450 JOHNSON MEMORIAL DR,SHAKOPEE,SCOTT,MN,55379,,,44.755410,-93.585400,NAD83,CRH AMERICAS INC,037176591,CRH AMERICAS INC,CRH PLC,NA,CRH PUBLIC LTD CO,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1323221938006,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,,PRODUCTION,0.970
2023,56137HRNLK91246,110031262407,HERON LAKE BIOENERGY LLC,91246 390TH AVE,HERON LAKE,JACKSON,MN,56137,,,43.862199,-95.300983,NAD83,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323222087191,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55121GPHRS3385S,110064107461,GOPHER RESOURCE LLC,685 YANKEE DOODLE RD,EAGAN,DAKOTA,MN,55121,,,44.833480,-93.119970,NAD83,NA,,GOPHER RESOURCE LLC,NA,,NA,NO,331,Primary Metals,,,,,,,331492,,,,,,1323221854159,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,37.000,0.000,37.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50000.000,90000.000,0.000,0.000,0.000,0.000,0.000,140037.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140037.000,140038.000,0.000,0.000,1.000,140037.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,155038.000,,PRODUCTION,1.030
2023,5603WBFFLL1125B,110033219050,GREEN PLAINS FAIRMONT LLC,1125 BIXBY RD,FAIRMONT,MARTIN,MN,56031,,,43.664021,-94.492559,NAD83,GREEN PLAINS RENEWABLE ENERGY INC,186380718,GREEN PLAINS RENEWABLE ENERGY INC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323222198970,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,5533WLDCST11717,110070915644,OLDCASTLE LAWN & GARDEN,11717 205TH AVE NW,ELK RIVER,SHERBURNE,MN,55330,,,45.343300,-93.564890,NAD83,CRH AMERICAS INC,037176591,CRH AMERICAS INC,CRH PLC,NA,CRH PUBLIC LTD CO,NO,321,Wood Products,,,,,,,321999,,,,,,1323221990462,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,0.650
2023,55164KCHRFPOBOX,110000424611,FLINT HILLS RESOURCES PINE BEND LLC,13775 CLARK RD,ROSEMOUNT,DAKOTA,MN,55068,,,44.764434,-93.039484,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323221897325,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,606.000,15215.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15840.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,70.000,0.000,0.000,0.000,0.000,0.000,75.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,25.000,0.000,101.000,15915.000,0.000,0.000,15840.000,75.000,0.000,0.000,0.000,21360.000,1.000,11561.000,25.000,48862.000,,PRODUCTION,0.970
2023,5537WTRCXX48VAL,110071732294,TORO CO,4800 S VALLEY INDUSTRIAL BLVD,SHAKOPEE,SCOTT,MN,55379,,,44.791444,-93.458716,NAD83,TORO CO,006477400,TTM TECHNOLOGIES INC,NA,,NA,NO,333,Machinery,,,,,,,333112,,,,,,1323222181861,Arsenic,NO,0007440382,7440-38-2,149989,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146993.000,0.000,0.000,0.000,146993.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146993.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,146993.000,0.000,0.000,146994.000,,PRODUCTION,1.000
2023,5605WTBLKC52182,110003765462,TBEI - TRUCK BODIES & EQUIPMENT INTERNATIONAL (LAKE CRYSTAL),52182 EMBER RD,LAKE CRYSTAL,BLUE EARTH,MN,56055,,,44.129780,-94.184397,NAD83,FEDERAL SIGNAL CORP,045256666,FEDERAL SIGNAL CORP,NA,,NA,NO,336,Transportation Equipment,,,,,,,336211,,,,,,1323221706512,Cobalt,NO,0007440484,7440-48-4,150078,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,91.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4755.000,0.000,0.000,0.000,4755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4755.000,91.000,0.000,0.000,91.000,0.000,0.000,0.000,0.000,0.000,4755.000,0.000,0.000,4846.000,,PRODUCTION,0.850
2023,5537WTRCXX48VAL,110071732294,TORO CO,4800 S VALLEY INDUSTRIAL BLVD,SHAKOPEE,SCOTT,MN,55379,,,44.791444,-93.458716,NAD83,TORO CO,006477400,TTM TECHNOLOGIES INC,NA,,NA,NO,333,Machinery,,,,,,,333112,,,,,,1323222181998,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3267.000,0.000,0.000,0.000,3267.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3267.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3267.000,0.000,0.000,3267.000,,PRODUCTION,1.000
2023,55901PMSTR3535T,110003922499,BENCHMARK,3535 TECHNOLOGY DR NW,ROCHESTER,OLMSTED,MN,55901,,,44.052190,-92.515560,NAD83,BENCHMARK,024792194,BENCHMARK,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334418,,,,,,1323221747595,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.903,0.000,0.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.903,0.000,1146.000,0.000,0.000,0.000,1146.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1146.903,1.033,0.000,0.000,0.130,0.000,0.903,0.000,0.000,0.000,1146.000,0.000,0.000,1147.033,,PRODUCTION,0.900
2023,56379JCKFR6005B,110064168270,PILGRIM'S SAUK RAPIDS FEEDMILL,6070 LARK RD NW,SAUK RAPIDS,BENTON,MN,56379,,,45.655190,-94.181320,NAD83,JBS USA FOOD CO,048124978,JBS USA FOOD CO,NA,,JBS SA,NO,311,Food,,,,,,,311119,,,,,,1323221579283,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,56082LMCRF315WS,110000426940,ALUMACRAFT BOAT CO,315 W ST JULIEN ST,SAINT PETER,NICOLLET,MN,56082,,,44.339770,-93.953650,NAD83,NA,,NA,NA,,NA,NO,336,Transportation Equipment,,,,,,,336612,,,,,,1323221619240,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55343SRRCR11401,110000424933,THE SIERRA CO LLC,11400 W 47TH ST,MINNETONKA,HENNEPIN,MN,55343,,,44.917975,-93.425667,NAD83,TK PRODUCTS,NA,TK PRODUCTS,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1323222198234,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3508.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3508.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3508.000,0.000,0.000,3508.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3508.000,,PRODUCTION,0.980
